id	PI3Ksign2_E001006_CD4Tcells_AZ4943_NS_KT_15	PI3Ksign2_E001006_CD4Tcells_AZ4943_S_KT_16	HUGO
ENSG00000166225:001	0	0	FRS2
ENSG00000166225:002	0	0	FRS2
ENSG00000166225:003	0	0	FRS2
ENSG00000166225:004	0	0	FRS2
ENSG00000166225:005	0	0	FRS2
ENSG00000166225:006	0	0	FRS2
ENSG00000166225:007	0	0	FRS2
ENSG00000166225:008	0	0	FRS2
ENSG00000166225:009	0	0	FRS2
ENSG00000166225:010	0	0	FRS2
ENSG00000166225:011	0	0	FRS2
ENSG00000166225:012	0	0	FRS2
ENSG00000166225:013	0	0	FRS2
ENSG00000166225:014	0	0	FRS2
ENSG00000166225:015	0	0	FRS2
ENSG00000166225:016	0	0	FRS2
ENSG00000166225:017	0	0	FRS2
ENSG00000166225:018	0	0	FRS2
ENSG00000166225:019	0	0	FRS2
ENSG00000166225:020	0	0	FRS2
ENSG00000166225:021	0	0	FRS2
ENSG00000166225:022	0	0	FRS2
ENSG00000166225:023	0	0	FRS2
ENSG00000166225:024	0	0	FRS2
ENSG00000166225:025	0	0	FRS2
ENSG00000166225:026	0	0	FRS2
ENSG00000166225:027	0	0	FRS2
ENSG00000166225:028	0	0	FRS2
ENSG00000166225:029	0	0	FRS2
ENSG00000166225:030	0	0	FRS2
ENSG00000166225:031	0	0	FRS2
ENSG00000166225:032	0	0	FRS2
ENSG00000166225:033	0	0	FRS2
ENSG00000166407:001	0	0	LMO1
ENSG00000166407:002	0	0	LMO1
ENSG00000166407:003	0	0	LMO1
ENSG00000166407:004	0	0	LMO1
ENSG00000166407:005	0	0	LMO1
ENSG00000166407:006	0	0	LMO1
ENSG00000166407:007	0	0	LMO1
ENSG00000166407:008	0	0	LMO1
ENSG00000166407:009	0	0	LMO1
ENSG00000166407:010	0	0	LMO1
ENSG00000166407:011	0	0	LMO1
ENSG00000166710:001	0	0	B2M
ENSG00000166710:002	0	0	B2M
ENSG00000166710:003	0	0	B2M
ENSG00000166710:004	0	0	B2M
ENSG00000166710:005	0	0	B2M
ENSG00000166710:006	0	0	B2M
ENSG00000166710:007	0	0	B2M
ENSG00000166710:008	0	0	B2M
ENSG00000166710:009	0	0	B2M
ENSG00000166710:010	0	0	B2M
ENSG00000166710:011	0	0	B2M
ENSG00000166710:012	0	0	B2M
ENSG00000166710:013	0	0	B2M
ENSG00000166710:014	0	0	B2M
ENSG00000166710:015	0	0	B2M
ENSG00000166710:016	1	0	B2M
ENSG00000166710:017	0	0	B2M
ENSG00000166710:018	0	0	B2M
ENSG00000166710:019	0	0	B2M
ENSG00000166710:020	0	0	B2M
ENSG00000166710:021	1	0	B2M
ENSG00000166710:022	0	0	B2M
ENSG00000166710:023	0	0	B2M
ENSG00000166710:024	0	0	B2M
ENSG00000166710:025	0	0	B2M
ENSG00000166710:026	0	0	B2M
ENSG00000166710:027	0	0	B2M
ENSG00000166710:028	0	0	B2M
ENSG00000166710:029	0	0	B2M
ENSG00000166710:030	0	0	B2M
ENSG00000166710:031	0	0	B2M
ENSG00000166710:032	0	0	B2M
ENSG00000166710:033	0	0	B2M
ENSG00000166710:034	0	0	B2M
ENSG00000166710:035	0	0	B2M
ENSG00000166710:036	0	0	B2M
ENSG00000166710:037	0	0	B2M
ENSG00000166710:038	0	0	B2M
ENSG00000166886:001	0	0	NAB2
ENSG00000166886:002	0	0	NAB2
ENSG00000166886:003	0	0	NAB2
ENSG00000166886:004	0	0	NAB2
ENSG00000166886:005	0	0	NAB2
ENSG00000166886:006	0	0	NAB2
ENSG00000166886:007	0	0	NAB2
ENSG00000166886:008	0	0	NAB2
ENSG00000166886:009	0	0	NAB2
ENSG00000166886:010	0	0	NAB2
ENSG00000166886:011	0	0	NAB2
ENSG00000166886:012	0	0	NAB2
ENSG00000166886:013	0	0	NAB2
ENSG00000166886:014	0	0	NAB2
ENSG00000166886:015	0	0	NAB2
ENSG00000166886:016	0	0	NAB2
ENSG00000166886:017	0	0	NAB2
ENSG00000166888:001	0	0	STAT6
ENSG00000166888:002	0	0	STAT6
ENSG00000166888:003	0	0	STAT6
ENSG00000166888:004	0	0	STAT6
ENSG00000166888:005	0	0	STAT6
ENSG00000166888:006	0	0	STAT6
ENSG00000166888:007	0	0	STAT6
ENSG00000166888:008	0	0	STAT6
ENSG00000166888:009	0	0	STAT6
ENSG00000166888:010	0	0	STAT6
ENSG00000166888:011	0	0	STAT6
ENSG00000166888:012	0	0	STAT6
ENSG00000166888:013	0	0	STAT6
ENSG00000166888:014	0	0	STAT6
ENSG00000166888:015	0	0	STAT6
ENSG00000166888:016	0	0	STAT6
ENSG00000166888:017	0	0	STAT6
ENSG00000166888:018	0	0	STAT6
ENSG00000166888:019	0	0	STAT6
ENSG00000166888:020	0	0	STAT6
ENSG00000166888:021	0	0	STAT6
ENSG00000166888:022	0	0	STAT6
ENSG00000166888:023	0	0	STAT6
ENSG00000166888:024	0	0	STAT6
ENSG00000166888:025	0	0	STAT6
ENSG00000166888:026	0	0	STAT6
ENSG00000166888:027	0	0	STAT6
ENSG00000166888:028	0	0	STAT6
ENSG00000166888:029	0	0	STAT6
ENSG00000166888:030	0	0	STAT6
ENSG00000166888:031	0	0	STAT6
ENSG00000166888:032	0	0	STAT6
ENSG00000166888:033	0	0	STAT6
ENSG00000166888:034	0	0	STAT6
ENSG00000166888:035	0	0	STAT6
ENSG00000166888:036	0	0	STAT6
ENSG00000166888:037	0	0	STAT6
ENSG00000166888:038	0	0	STAT6
ENSG00000166888:039	0	0	STAT6
ENSG00000166888:040	0	0	STAT6
ENSG00000166888:041	0	0	STAT6
ENSG00000166888:042	0	0	STAT6
ENSG00000166888:043	0	0	STAT6
ENSG00000166888:044	0	0	STAT6
ENSG00000166888:045	0	0	STAT6
ENSG00000166888:046	0	0	STAT6
ENSG00000166888:047	0	0	STAT6
ENSG00000166888:048	0	0	STAT6
ENSG00000166888:049	0	0	STAT6
ENSG00000166888:050	0	0	STAT6
ENSG00000166888:051	0	0	STAT6
ENSG00000166888:052	0	0	STAT6
ENSG00000166888:053	0	0	STAT6
ENSG00000166888:054	0	0	STAT6
ENSG00000166888:055	0	0	STAT6
ENSG00000166888:056	0	0	STAT6
ENSG00000166888:057	0	0	STAT6
ENSG00000166888:058	0	0	STAT6
ENSG00000166888:059	0	0	STAT6
ENSG00000166888:060	0	0	STAT6
ENSG00000166888:061	0	0	STAT6
ENSG00000166888:062	0	0	STAT6
ENSG00000166888:063	0	0	STAT6
ENSG00000166888:064	0	0	STAT6
ENSG00000166888:065	0	0	STAT6
ENSG00000166888:066	0	0	STAT6
ENSG00000166888:067	0	0	STAT6
ENSG00000166888:068	0	0	STAT6
ENSG00000166888:069	0	0	STAT6
ENSG00000166888:070	0	0	STAT6
ENSG00000166888:071	0	0	STAT6
ENSG00000166888:072	0	0	STAT6
ENSG00000166888:073	0	0	STAT6
ENSG00000166888:074	0	0	STAT6
ENSG00000166949:001	0	0	SMAD3
ENSG00000166949:002	0	0	SMAD3
ENSG00000166949:003	0	0	SMAD3
ENSG00000166949:004	0	0	SMAD3
ENSG00000166949:005	0	0	SMAD3
ENSG00000166949:006	0	0	SMAD3
ENSG00000166949:007	0	0	SMAD3
ENSG00000166949:008	0	0	SMAD3
ENSG00000166949:009	0	0	SMAD3
ENSG00000166949:010	0	0	SMAD3
ENSG00000166949:011	0	0	SMAD3
ENSG00000166949:012	0	0	SMAD3
ENSG00000166949:013	0	0	SMAD3
ENSG00000166949:014	0	0	SMAD3
ENSG00000166949:015	0	0	SMAD3
ENSG00000166949:016	0	0	SMAD3
ENSG00000166949:017	0	0	SMAD3
ENSG00000166949:018	0	0	SMAD3
ENSG00000166949:019	0	0	SMAD3
ENSG00000166949:020	0	0	SMAD3
ENSG00000166949:021	0	0	SMAD3
ENSG00000166949:022	0	0	SMAD3
ENSG00000166949:023	0	0	SMAD3
ENSG00000166949:024	0	0	SMAD3
ENSG00000166949:025	0	0	SMAD3
ENSG00000166949:026	0	0	SMAD3
ENSG00000166949:027	0	0	SMAD3
ENSG00000166949:028	0	0	SMAD3
ENSG00000166949:029	0	0	SMAD3
ENSG00000166949:030	0	0	SMAD3
ENSG00000166949:031	0	0	SMAD3
ENSG00000166949:032	0	0	SMAD3
ENSG00000166949:033	0	0	SMAD3
ENSG00000166949:034	0	0	SMAD3
ENSG00000166949:035	0	0	SMAD3
ENSG00000166949:036	0	0	SMAD3
ENSG00000166949:037	0	0	SMAD3
ENSG00000166949:038	0	0	SMAD3
ENSG00000166949:039	0	0	SMAD3
ENSG00000167258:001	0	0	CDK12
ENSG00000167258:002	0	0	CDK12
ENSG00000167258:003	0	0	CDK12
ENSG00000167258:004	0	0	CDK12
ENSG00000167258:005	0	0	CDK12
ENSG00000167258:006	0	0	CDK12
ENSG00000167258:007	0	0	CDK12
ENSG00000167258:008	0	0	CDK12
ENSG00000167258:009	0	0	CDK12
ENSG00000167258:010	0	0	CDK12
ENSG00000167258:011	0	0	CDK12
ENSG00000167258:012	0	0	CDK12
ENSG00000167258:013	0	0	CDK12
ENSG00000167258:014	0	0	CDK12
ENSG00000167258:015	0	0	CDK12
ENSG00000167258:016	0	0	CDK12
ENSG00000167258:017	0	0	CDK12
ENSG00000167258:018	0	0	CDK12
ENSG00000167258:019	0	0	CDK12
ENSG00000167258:020	0	0	CDK12
ENSG00000167258:021	0	0	CDK12
ENSG00000167258:022	0	0	CDK12
ENSG00000167258:023	0	0	CDK12
ENSG00000167258:024	0	0	CDK12
ENSG00000167258:025	0	0	CDK12
ENSG00000167258:026	0	0	CDK12
ENSG00000167258:027	0	0	CDK12
ENSG00000167258:028	0	0	CDK12
ENSG00000167258:029	0	0	CDK12
ENSG00000167258:030	0	0	CDK12
ENSG00000167258:031	0	0	CDK12
ENSG00000167258:032	0	0	CDK12
ENSG00000167258:033	0	0	CDK12
ENSG00000167258:034	0	0	CDK12
ENSG00000167258:035	0	0	CDK12
ENSG00000167258:036	0	0	CDK12
ENSG00000167258:037	0	0	CDK12
ENSG00000167258:038	0	0	CDK12
ENSG00000167258:039	0	0	CDK12
ENSG00000167258:040	0	0	CDK12
ENSG00000167460:001	0	0	TPM4
ENSG00000167460:002	0	0	TPM4
ENSG00000167460:003	0	0	TPM4
ENSG00000167460:004	0	0	TPM4
ENSG00000167460:005	0	0	TPM4
ENSG00000167460:006	0	0	TPM4
ENSG00000167460:007	0	0	TPM4
ENSG00000167460:008	0	0	TPM4
ENSG00000167460:009	0	0	TPM4
ENSG00000167460:010	0	0	TPM4
ENSG00000167460:011	0	0	TPM4
ENSG00000167460:012	0	0	TPM4
ENSG00000167460:013	0	0	TPM4
ENSG00000167460:014	0	0	TPM4
ENSG00000167460:015	0	0	TPM4
ENSG00000167460:016	0	0	TPM4
ENSG00000167460:017	0	0	TPM4
ENSG00000167460:018	0	0	TPM4
ENSG00000167460:019	0	0	TPM4
ENSG00000167460:020	0	0	TPM4
ENSG00000167460:021	0	0	TPM4
ENSG00000167460:022	0	0	TPM4
ENSG00000167460:023	0	0	TPM4
ENSG00000167460:024	0	0	TPM4
ENSG00000167460:025	0	0	TPM4
ENSG00000167460:026	0	0	TPM4
ENSG00000167460:027	0	0	TPM4
ENSG00000167460:028	0	0	TPM4
ENSG00000167460:029	0	0	TPM4
ENSG00000167460:030	0	0	TPM4
ENSG00000167460:031	0	0	TPM4
ENSG00000167460:032	0	0	TPM4
ENSG00000167460:033	0	0	TPM4
ENSG00000167460:034	0	0	TPM4
ENSG00000167460:035	0	0	TPM4
ENSG00000167460:036	0	0	TPM4
ENSG00000167460:037	0	0	TPM4
ENSG00000167460:038	0	0	TPM4
ENSG00000167460:039	0	0	TPM4
ENSG00000167460:040	0	0	TPM4
ENSG00000167460:041	0	0	TPM4
ENSG00000167460:042	0	0	TPM4
ENSG00000167460:043	0	0	TPM4
ENSG00000167460:044	0	0	TPM4
ENSG00000167460:045	0	0	TPM4
ENSG00000167751:001	0	0	KLK2
ENSG00000167751:002	0	0	KLK2
ENSG00000167751:003	0	0	KLK2
ENSG00000167751:004	0	0	KLK2
ENSG00000167751:005	0	0	KLK2
ENSG00000167751:006	0	0	KLK2
ENSG00000167751:007	0	0	KLK2
ENSG00000167751:008	0	0	KLK2
ENSG00000167751:009	0	0	KLK2
ENSG00000167751:010	0	0	KLK2
ENSG00000167751:011	0	0	KLK2
ENSG00000167751:012	0	0	KLK2
ENSG00000167751:013	0	0	KLK2
ENSG00000167751:014	0	0	KLK2
ENSG00000167751:015	0	0	KLK2
ENSG00000167751:016	0	0	KLK2
ENSG00000167751:017	0	0	KLK2
ENSG00000167751:018	0	0	KLK2
ENSG00000167751:019	0	0	KLK2
ENSG00000167751:020	0	0	KLK2
ENSG00000167751:021	0	0	KLK2
ENSG00000167751:022	0	0	KLK2
ENSG00000167751:023	0	0	KLK2
ENSG00000167751:024	0	0	KLK2
ENSG00000167751:025	0	0	KLK2
ENSG00000167751:026	0	0	KLK2
ENSG00000167751:027	0	0	KLK2
ENSG00000167751:028	0	0	KLK2
ENSG00000167751:029	0	0	KLK2
ENSG00000167751:030	0	0	KLK2
ENSG00000167751:031	0	0	KLK2
ENSG00000167751:032	0	0	KLK2
ENSG00000167751:033	0	0	KLK2
ENSG00000167751:034	0	0	KLK2
ENSG00000167751:035	0	0	KLK2
ENSG00000167751:036	0	0	KLK2
ENSG00000167751:037	0	0	KLK2
ENSG00000167751:038	0	0	KLK2
ENSG00000167751:039	0	0	KLK2
ENSG00000167751:040	0	0	KLK2
ENSG00000167751:041	0	0	KLK2
ENSG00000167751:042	0	0	KLK2
ENSG00000167751:043	0	0	KLK2
ENSG00000167751:044	0	0	KLK2
ENSG00000167751:045	0	0	KLK2
ENSG00000167751:046	0	0	KLK2
ENSG00000167751:047	0	0	KLK2
ENSG00000167751:048	0	0	KLK2
ENSG00000167751:049	0	0	KLK2
ENSG00000167751:050	0	0	KLK2
ENSG00000167751:051	0	0	KLK2
ENSG00000167751:052	0	0	KLK2
ENSG00000167751:053	0	0	KLK2
ENSG00000167751:054	0	0	KLK2
ENSG00000167965:001	0	0	MLST8
ENSG00000167965:002	0	0	MLST8
ENSG00000167965:003	0	0	MLST8
ENSG00000167965:004	0	0	MLST8
ENSG00000167965:005	0	0	MLST8
ENSG00000167965:006	0	0	MLST8
ENSG00000167965:007	0	0	MLST8
ENSG00000167965:008	0	0	MLST8
ENSG00000167965:009	0	0	MLST8
ENSG00000167965:010	0	0	MLST8
ENSG00000167965:011	0	0	MLST8
ENSG00000167965:012	0	0	MLST8
ENSG00000167965:013	0	0	MLST8
ENSG00000167965:014	0	0	MLST8
ENSG00000167965:015	0	0	MLST8
ENSG00000167965:016	0	0	MLST8
ENSG00000167965:017	0	0	MLST8
ENSG00000167965:018	0	0	MLST8
ENSG00000167965:019	0	0	MLST8
ENSG00000167965:020	0	0	MLST8
ENSG00000167965:021	0	0	MLST8
ENSG00000167965:022	0	0	MLST8
ENSG00000167965:023	0	0	MLST8
ENSG00000167965:024	0	0	MLST8
ENSG00000167965:025	0	0	MLST8
ENSG00000167965:026	0	0	MLST8
ENSG00000167965:027	0	0	MLST8
ENSG00000167965:028	0	0	MLST8
ENSG00000167965:029	0	0	MLST8
ENSG00000167965:030	0	0	MLST8
ENSG00000167965:031	0	0	MLST8
ENSG00000167965:032	0	0	MLST8
ENSG00000167965:033	0	0	MLST8
ENSG00000167965:034	0	0	MLST8
ENSG00000167965:035	0	0	MLST8
ENSG00000167965:036	0	0	MLST8
ENSG00000167965:037	0	0	MLST8
ENSG00000167965:038	0	0	MLST8
ENSG00000167965:039	0	0	MLST8
ENSG00000167965:040	0	0	MLST8
ENSG00000167965:041	0	0	MLST8
ENSG00000167965:042	0	0	MLST8
ENSG00000167965:043	0	0	MLST8
ENSG00000167965:044	0	0	MLST8
ENSG00000167965:045	0	0	MLST8
ENSG00000167965:046	0	0	MLST8
ENSG00000167965:047	0	0	MLST8
ENSG00000167965:048	0	0	MLST8
ENSG00000167965:049	0	0	MLST8
ENSG00000167965:050	0	0	MLST8
ENSG00000167965:051	0	0	MLST8
ENSG00000167965:052	0	0	MLST8
ENSG00000167965:053	0	0	MLST8
ENSG00000167965:054	0	0	MLST8
ENSG00000167965:055	0	0	MLST8
ENSG00000167965:056	0	0	MLST8
ENSG00000167965:057	0	0	MLST8
ENSG00000167965:058	0	0	MLST8
ENSG00000167965:059	0	0	MLST8
ENSG00000167965:060	0	0	MLST8
ENSG00000167965:061	0	0	MLST8
ENSG00000167965:062	0	0	MLST8
ENSG00000167965:063	0	0	MLST8
ENSG00000167965:064	0	0	MLST8
ENSG00000167965:065	0	0	MLST8
ENSG00000167965:066	0	0	MLST8
ENSG00000167965:067	0	0	MLST8
ENSG00000167965:068	0	0	MLST8
ENSG00000167965:069	0	0	MLST8
ENSG00000167965:070	0	0	MLST8
ENSG00000167965:071	0	0	MLST8
ENSG00000167965:072	0	0	MLST8
ENSG00000167965:073	0	0	MLST8
ENSG00000167965:074	0	0	MLST8
ENSG00000167965:075	0	0	MLST8
ENSG00000167965:076	0	0	MLST8
ENSG00000167965:077	0	0	MLST8
ENSG00000167965:078	0	0	MLST8
ENSG00000167965:079	0	0	MLST8
ENSG00000167965:080	0	0	MLST8
ENSG00000167965:081	0	0	MLST8
ENSG00000167965:082	0	0	MLST8
ENSG00000167965:083	0	0	MLST8
ENSG00000167965:084	0	0	MLST8
ENSG00000167965:085	0	0	MLST8
ENSG00000167965:086	0	0	MLST8
ENSG00000168036:001	0	0	CTNNB1
ENSG00000168036:002	0	0	CTNNB1
ENSG00000168036:003	0	0	CTNNB1
ENSG00000168036:004	0	0	CTNNB1
ENSG00000168036:005	0	0	CTNNB1
ENSG00000168036:006	0	0	CTNNB1
ENSG00000168036:007	0	0	CTNNB1
ENSG00000168036:008	0	0	CTNNB1
ENSG00000168036:009	0	0	CTNNB1
ENSG00000168036:010	0	0	CTNNB1
ENSG00000168036:011	0	0	CTNNB1
ENSG00000168036:012	0	0	CTNNB1
ENSG00000168036:013	0	0	CTNNB1
ENSG00000168036:014	0	0	CTNNB1
ENSG00000168036:015	0	0	CTNNB1
ENSG00000168036:016	0	0	CTNNB1
ENSG00000168036:017	0	0	CTNNB1
ENSG00000168036:018	0	0	CTNNB1
ENSG00000168036:019	0	0	CTNNB1
ENSG00000168036:020	0	0	CTNNB1
ENSG00000168036:021	0	0	CTNNB1
ENSG00000168036:022	0	0	CTNNB1
ENSG00000168036:023	0	0	CTNNB1
ENSG00000168036:024	0	0	CTNNB1
ENSG00000168036:025	0	0	CTNNB1
ENSG00000168036:026	0	0	CTNNB1
ENSG00000168036:027	0	0	CTNNB1
ENSG00000168036:028	0	0	CTNNB1
ENSG00000168036:029	0	0	CTNNB1
ENSG00000168036:030	0	0	CTNNB1
ENSG00000168036:031	0	0	CTNNB1
ENSG00000168036:032	0	0	CTNNB1
ENSG00000168036:033	0	0	CTNNB1
ENSG00000168036:034	0	0	CTNNB1
ENSG00000168036:035	0	0	CTNNB1
ENSG00000168036:036	0	0	CTNNB1
ENSG00000168036:037	0	0	CTNNB1
ENSG00000168036:038	0	0	CTNNB1
ENSG00000168036:039	0	0	CTNNB1
ENSG00000168036:040	0	0	CTNNB1
ENSG00000168036:041	0	0	CTNNB1
ENSG00000168036:042	0	0	CTNNB1
ENSG00000168036:043	0	0	CTNNB1
ENSG00000168036:044	0	0	CTNNB1
ENSG00000168036:045	0	0	CTNNB1
ENSG00000168036:046	0	0	CTNNB1
ENSG00000168036:047	0	0	CTNNB1
ENSG00000168036:048	0	0	CTNNB1
ENSG00000168036:049	0	0	CTNNB1
ENSG00000168036:050	0	0	CTNNB1
ENSG00000168092:001	0	0	PAFAH1B2
ENSG00000168092:002	0	0	PAFAH1B2
ENSG00000168092:003	0	0	PAFAH1B2
ENSG00000168092:004	0	0	PAFAH1B2
ENSG00000168092:005	0	0	PAFAH1B2
ENSG00000168092:006	0	0	PAFAH1B2
ENSG00000168092:007	0	0	PAFAH1B2
ENSG00000168092:008	0	0	PAFAH1B2
ENSG00000168092:009	0	0	PAFAH1B2
ENSG00000168092:010	0	0	PAFAH1B2
ENSG00000168092:011	0	0	PAFAH1B2
ENSG00000168092:012	0	0	PAFAH1B2
ENSG00000168092:013	0	0	PAFAH1B2
ENSG00000168092:014	0	0	PAFAH1B2
ENSG00000168092:015	0	0	PAFAH1B2
ENSG00000168092:016	0	0	PAFAH1B2
ENSG00000168092:017	0	0	PAFAH1B2
ENSG00000168092:018	0	0	PAFAH1B2
ENSG00000168092:019	0	0	PAFAH1B2
ENSG00000168092:020	0	0	PAFAH1B2
ENSG00000168092:021	0	0	PAFAH1B2
ENSG00000168092:022	0	0	PAFAH1B2
ENSG00000168092:023	0	0	PAFAH1B2
ENSG00000168421:001	0	0	RHOH
ENSG00000168421:002	0	0	RHOH
ENSG00000168421:003	0	0	RHOH
ENSG00000168421:004	0	0	RHOH
ENSG00000168421:005	0	0	RHOH
ENSG00000168421:006	0	0	RHOH
ENSG00000168421:007	0	0	RHOH
ENSG00000168421:008	0	0	RHOH
ENSG00000168421:009	0	0	RHOH
ENSG00000168421:010	0	0	RHOH
ENSG00000168421:011	0	0	RHOH
ENSG00000168421:012	0	0	RHOH
ENSG00000168421:013	0	0	RHOH
ENSG00000168421:014	0	0	RHOH
ENSG00000168421:015	0	0	RHOH
ENSG00000168421:016	0	0	RHOH
ENSG00000168421:017	0	0	RHOH
ENSG00000168421:018	0	0	RHOH
ENSG00000168421:019	0	0	RHOH
ENSG00000168421:020	0	0	RHOH
ENSG00000168421:021	0	0	RHOH
ENSG00000168421:022	0	0	RHOH
ENSG00000168421:023	0	0	RHOH
ENSG00000168421:024	0	0	RHOH
ENSG00000168421:025	0	0	RHOH
ENSG00000168421:026	0	0	RHOH
ENSG00000168421:027	0	0	RHOH
ENSG00000168421:028	0	0	RHOH
ENSG00000168421:029	0	0	RHOH
ENSG00000168421:030	0	0	RHOH
ENSG00000168421:031	0	0	RHOH
ENSG00000168421:032	0	0	RHOH
ENSG00000168421:033	0	0	RHOH
ENSG00000168421:034	0	0	RHOH
ENSG00000168421:035	0	0	RHOH
ENSG00000168421:036	0	0	RHOH
ENSG00000168421:037	0	0	RHOH
ENSG00000168421:038	0	0	RHOH
ENSG00000168421:039	0	0	RHOH
ENSG00000168421:040	0	0	RHOH
ENSG00000168421:041	0	0	RHOH
ENSG00000168421:042	0	0	RHOH
ENSG00000168421:043	0	0	RHOH
ENSG00000168421:044	0	0	RHOH
ENSG00000168421:045	0	0	RHOH
ENSG00000168421:046	0	0	RHOH
ENSG00000168421:047	0	0	RHOH
ENSG00000168421:048	0	0	RHOH
ENSG00000168610:001	0	0	STAT3
ENSG00000168610:002	0	0	STAT3
ENSG00000168610:003	0	0	STAT3
ENSG00000168610:004	0	0	STAT3
ENSG00000168610:005	0	0	STAT3
ENSG00000168610:006	0	0	STAT3
ENSG00000168610:007	0	0	STAT3
ENSG00000168610:008	0	0	STAT3
ENSG00000168610:009	0	0	STAT3
ENSG00000168610:010	0	0	STAT3
ENSG00000168610:011	0	0	STAT3
ENSG00000168610:012	0	0	STAT3
ENSG00000168610:013	0	0	STAT3
ENSG00000168610:014	0	0	STAT3
ENSG00000168610:015	0	0	STAT3
ENSG00000168610:016	0	0	STAT3
ENSG00000168610:017	0	0	STAT3
ENSG00000168610:018	0	0	STAT3
ENSG00000168610:019	0	0	STAT3
ENSG00000168610:020	0	0	STAT3
ENSG00000168610:021	0	0	STAT3
ENSG00000168610:022	0	0	STAT3
ENSG00000168610:023	0	0	STAT3
ENSG00000168610:024	0	0	STAT3
ENSG00000168610:025	0	0	STAT3
ENSG00000168610:026	0	0	STAT3
ENSG00000168610:027	0	0	STAT3
ENSG00000168610:028	0	0	STAT3
ENSG00000168610:029	0	0	STAT3
ENSG00000168610:030	0	0	STAT3
ENSG00000168610:031	0	0	STAT3
ENSG00000168610:032	0	0	STAT3
ENSG00000168610:033	0	0	STAT3
ENSG00000168610:034	0	0	STAT3
ENSG00000168610:035	0	0	STAT3
ENSG00000168610:036	0	0	STAT3
ENSG00000168610:037	0	0	STAT3
ENSG00000168610:038	0	0	STAT3
ENSG00000168610:039	0	0	STAT3
ENSG00000168610:040	0	0	STAT3
ENSG00000168610:041	0	0	STAT3
ENSG00000168610:042	0	0	STAT3
ENSG00000168610:043	0	0	STAT3
ENSG00000168610:044	0	0	STAT3
ENSG00000168610:045	0	0	STAT3
ENSG00000168610:046	0	0	STAT3
ENSG00000168610:047	0	0	STAT3
ENSG00000168610:048	0	0	STAT3
ENSG00000168610:049	0	0	STAT3
ENSG00000168610:050	0	0	STAT3
ENSG00000168610:051	0	0	STAT3
ENSG00000168610:052	0	0	STAT3
ENSG00000168610:053	0	0	STAT3
ENSG00000168610:054	0	0	STAT3
ENSG00000168610:055	0	0	STAT3
ENSG00000168610:056	0	0	STAT3
ENSG00000168610:057	0	0	STAT3
ENSG00000168610:058	0	0	STAT3
ENSG00000168685:001	0	0	IL7R
ENSG00000168685:002	0	0	IL7R
ENSG00000168685:003	0	0	IL7R
ENSG00000168685:004	0	0	IL7R
ENSG00000168685:005	0	0	IL7R
ENSG00000168685:006	0	0	IL7R
ENSG00000168685:007	0	0	IL7R
ENSG00000168685:008	0	0	IL7R
ENSG00000168685:009	0	0	IL7R
ENSG00000168685:010	0	0	IL7R
ENSG00000168685:011	0	0	IL7R
ENSG00000168685:012	0	0	IL7R
ENSG00000168685:013	0	0	IL7R
ENSG00000168685:014	0	0	IL7R
ENSG00000168685:015	0	0	IL7R
ENSG00000168685:016	0	0	IL7R
ENSG00000168685:017	0	0	IL7R
ENSG00000168685:018	0	0	IL7R
ENSG00000168685:019	0	0	IL7R
ENSG00000168685:020	0	0	IL7R
ENSG00000168685:021	0	0	IL7R
ENSG00000168685:022	0	0	IL7R
ENSG00000168685:023	0	0	IL7R
ENSG00000168685:024	0	0	IL7R
ENSG00000168685:025	0	0	IL7R
ENSG00000168685:026	0	0	IL7R
ENSG00000168685:027	0	0	IL7R
ENSG00000168685:028	0	0	IL7R
ENSG00000168769:001	0	0	TET2
ENSG00000168769:002	0	0	TET2
ENSG00000168769:003	0	0	TET2
ENSG00000168769:004	0	0	TET2
ENSG00000168769:005	0	0	TET2
ENSG00000168769:006	0	0	TET2
ENSG00000168769:007	0	0	TET2
ENSG00000168769:008	0	0	TET2
ENSG00000168769:009	0	0	TET2
ENSG00000168769:010	0	0	TET2
ENSG00000168769:011	0	0	TET2
ENSG00000168769:012	0	0	TET2
ENSG00000168769:013	0	0	TET2
ENSG00000168769:014	0	0	TET2
ENSG00000168769:015	0	0	TET2
ENSG00000168769:016	0	0	TET2
ENSG00000168769:017	0	0	TET2
ENSG00000168769:018	0	0	TET2
ENSG00000168769:019	0	0	TET2
ENSG00000168769:020	0	0	TET2
ENSG00000168769:021	0	0	TET2
ENSG00000168769:022	0	0	TET2
ENSG00000168769:023	0	0	TET2
ENSG00000168769:024	0	0	TET2
ENSG00000168769:025	0	0	TET2
ENSG00000168769:026	0	0	TET2
ENSG00000168769:027	0	0	TET2
ENSG00000168769:028	0	0	TET2
ENSG00000169032:001	0	0	MAP2K1
ENSG00000169032:002	0	0	MAP2K1
ENSG00000169032:003	0	0	MAP2K1
ENSG00000169032:004	0	0	MAP2K1
ENSG00000169032:005	0	0	MAP2K1
ENSG00000169032:006	0	0	MAP2K1
ENSG00000169032:007	0	0	MAP2K1
ENSG00000169032:008	0	0	MAP2K1
ENSG00000169032:009	0	0	MAP2K1
ENSG00000169032:010	0	0	MAP2K1
ENSG00000169032:011	0	0	MAP2K1
ENSG00000169032:012	0	0	MAP2K1
ENSG00000169032:013	0	0	MAP2K1
ENSG00000169032:014	0	0	MAP2K1
