Tile	Base	Mean	sample
1112	30-31	0.0242600592626	brain100-1-1
1112	32-33	-0.121078348844	brain100-1-1
1112	34-35	-0.0730859147909	brain100-1-1
1112	36-37	0.0431999588385	brain100-1-1
1112	38-39	0.115319515171	brain100-1-1
1112	40-41	0.0904743462754	brain100-1-1
1112	42-43	0.0945136734143	brain100-1-1
1112	44-45	-0.00745697217735	brain100-1-1
1112	46-47	0.032864988965	brain100-1-1
1112	48-49	-0.147482760349	brain100-1-1
1112	50-51	-0.225085304194	brain100-1-1
1112	52-53	-0.0510934620057	brain100-1-1
1112	54-55	-0.0748008779778	brain100-1-1
1112	56-57	0.0210361855703	brain100-1-1
1112	58-59	0.00496624150583	brain100-1-1
1112	60-61	-0.132010345587	brain100-1-1
1112	62-63	-0.0719764422886	brain100-1-1
1112	64-65	0.0693400624606	brain100-1-1
1112	66-67	0.0503795373296	brain100-1-1
1112	68-69	0.158043956761	brain100-1-1
1112	70-71	0.123425272498	brain100-1-1
1112	72-73	0.0872205912683	brain100-1-1
1112	74-75	-0.0393390681142	brain100-1-1
1112	76-77	-0.016412651173	brain100-1-1
1112	78-79	-0.103935027079	brain100-1-1
1112	80-81	-0.00674861639503	brain100-1-1
1112	82-83	0.0529822351693	brain100-1-1
1112	84-85	0.00338225614096	brain100-1-1
1112	86-87	-0.0281559379805	brain100-1-1
1112	88-89	0.0777695179507	brain100-1-1
1112	90-91	-2.82199313055e-05	brain100-1-1
1112	92-93	0.0485045465048	brain100-1-1
1112	94-95	-0.0966291746986	brain100-1-1
1112	96-97	-0.0772865937999	brain100-1-1
1112	98-99	0.0366894332932	brain100-1-1
1112	100	-0.627571370219	brain100-1-1
1113	1	0.0271176450676	brain100-1-1
1113	2	0.0939036457792	brain100-1-1
1113	3	-0.245007662444	brain100-1-1
1113	4	0.217809746136	brain100-1-1
1113	5	-0.056539110002	brain100-1-1
1113	6	0.0129384683479	brain100-1-1
1113	7	-0.113894483827	brain100-1-1
1113	8	0.0530307898873	brain100-1-1
1113	9	0.0139464775624	brain100-1-1
1113	10-11	0.0403694527892	brain100-1-1
1113	12-13	0.0061168095873	brain100-1-1
1113	14-15	0.00813632544909	brain100-1-1
1113	16-17	-0.0082555336051	brain100-1-1
1113	18-19	0.0994742425298	brain100-1-1
1113	20-21	-0.0409674940067	brain100-1-1
1113	22-23	-0.00685975944343	brain100-1-1
1113	24-25	-0.0580667150906	brain100-1-1
1113	26-27	0.086431047267	brain100-1-1
1113	28-29	-0.0687409994803	brain100-1-1
1113	30-31	0.00838704338955	brain100-1-1
1113	32-33	0.089239111473	brain100-1-1
1113	34-35	-0.0651494068544	brain100-1-1
1113	36-37	-0.0639428983044	brain100-1-1
1113	38-39	0.0478591977107	brain100-1-1
1113	40-41	0.0587283145294	brain100-1-1
1113	42-43	0.0072120861127	brain100-1-1
1113	44-45	0.0401620754417	brain100-1-1
1113	46-47	-0.0107858046858	brain100-1-1
1113	48-49	0.0985489856832	brain100-1-1
1113	50-51	0.0645972354882	brain100-1-1
1113	52-53	0.00208114116891	brain100-1-1
1113	54-55	-0.122419925597	brain100-1-1
1113	56-57	0.0130996776338	brain100-1-1
1113	58-59	0.0248075113471	brain100-1-1
1113	60-61	-0.108200821777	brain100-1-1
1113	62-63	-0.167214537527	brain100-1-1
1113	64-65	-0.0600250169045	brain100-1-1
1113	66-67	0.028950965901	brain100-1-1
1113	68-69	-0.0250248263074	brain100-1-1
1113	70-71	-0.0797493306762	brain100-1-1
1113	72-73	-0.0588111547635	brain100-1-1
1113	74-75	-0.0272511560263	brain100-1-1
1113	76-77	-0.0999291346895	brain100-1-1
1113	78-79	-0.140134122101	brain100-1-1
1113	80-81	-0.0670201096077	brain100-1-1
1113	82-83	-0.225627390499	brain100-1-1
1113	84-85	0.087132256141	brain100-1-1
1113	86-87	0.00941981959528	brain100-1-1
1113	88-89	0.0353452755265	brain100-1-1
1113	90-91	0.0328505679475	brain100-1-1
1113	92-93	0.0447166677169	brain100-1-1
1113	94-95	0.0603845105409	brain100-1-1
1113	96-97	-0.14611229825	brain100-1-1
1113	98-99	0.0157586399486	brain100-1-1
1113	100	-0.0523205340986	brain100-1-1
1114	1	0.0437843117342	brain100-1-1
1114	2	-0.0394296875542	brain100-1-1
1114	3	-0.195007662444	brain100-1-1
1114	4	-0.0821902538639	brain100-1-1
1114	5	-0.173205776669	brain100-1-1
1114	6	0.0296051350146	brain100-1-1
1114	7	-0.0305611504936	brain100-1-1
1114	8	0.017316504173	brain100-1-1
1114	9	0.0806131442291	brain100-1-1
1114	10-11	0.129258341678	brain100-1-1
1114	12-13	-0.00221652374604	brain100-1-1
1114	14-15	-0.0986097062969	brain100-1-1
1114	16-17	0.0611889108393	brain100-1-1
1114	18-19	0.0328075758631	brain100-1-1
1114	20-21	0.00625472821556	brain100-1-1
1114	22-23	0.0637751611915	brain100-1-1
1114	24-25	0.114155507132	brain100-1-1
1114	26-27	-0.0802356193996	brain100-1-1
1114	28-29	0.109036778297	brain100-1-1
1114	30-31	0.152831487834	brain100-1-1
1114	32-33	0.100350222584	brain100-1-1
1114	34-35	0.0876283709234	brain100-1-1
1114	36-37	-0.0889428983044	brain100-1-1
1114	38-39	0.0117480865996	brain100-1-1
1114	40-41	-0.0273827965817	brain100-1-1
1114	42-43	-0.0233434694429	brain100-1-1
1114	44-45	-0.143171257892	brain100-1-1
1114	46-47	0.0114364175364	brain100-1-1
1114	48-49	0.0096600967943	brain100-1-1
1114	50-51	-0.171513875623	brain100-1-1
1114	52-53	0.0489065379943	brain100-1-1
1114	54-55	0.0109134077365	brain100-1-1
1114	56-57	0.135321899856	brain100-1-1
1114	58-59	0.0442519557915	brain100-1-1
1114	60-61	0.0251325115561	brain100-1-1
1114	62-63	0.02445212914	brain100-1-1
1114	64-65	-0.027088508968	brain100-1-1
1114	66-67	0.053950965901	brain100-1-1
1114	68-69	0.0571180308355	brain100-1-1
1114	70-71	0.0845363836095	brain100-1-1
1114	72-73	-0.0595630344627	brain100-1-1
1114	74-75	-0.00695040414658	brain100-1-1
1114	76-77	-0.078673292381	brain100-1-1
1114	78-79	-0.0280514511951	brain100-1-1
1114	80-81	0.0604308707845	brain100-1-1
1114	82-83	0.11409334628	brain100-1-1
1114	84-85	0.0211600339187	brain100-1-1
1114	86-87	-0.0259337157583	brain100-1-1
1114	88-89	0.106340946522	brain100-1-1
1114	90-91	-0.0146920854775	brain100-1-1
1114	92-93	0.0803672916028	brain100-1-1
1114	94-95	0.0724884723602	brain100-1-1
1114	96-97	0.124953195396	brain100-1-1
1114	98-99	0.0739789955828	brain100-1-1
1114	100	0.20026745762	brain100-1-1
1115	1	0.193784311734	brain100-1-1
1115	2	-0.000299252771544	brain100-1-1
1115	3	-0.266746792878	brain100-1-1
1115	4	-0.303929384299	brain100-1-1
1115	5	0.0159246581139	brain100-1-1
1115	6	0.00569209153635	brain100-1-1
1115	7	-0.12838723745	brain100-1-1
1115	8	0.0803599824338	brain100-1-1
1115	9	-0.341125986206	brain100-1-1
1115	10-11	-0.0381329626697	brain100-1-1
1115	12-13	-0.0011295672243	brain100-1-1
1115	14-15	-0.0410010106448	brain100-1-1
1115	16-17	0.0122758673611	brain100-1-1
1115	18-19	-0.0780619893543	brain100-1-1
1115	20-21	-0.0796148370018	brain100-1-1
1115	22-23	0.0768186394524	brain100-1-1
1115	24-25	0.0337207245229	brain100-1-1
1115	26-27	-0.0476269237474	brain100-1-1
1115	28-29	-0.00835452605037	brain100-1-1
1115	30-31	-0.36238590347	brain100-1-1
1115	32-33	-0.103997603503	brain100-1-1
1115	34-35	-0.0917194551636	brain100-1-1
1115	36-37	-0.161768985261	brain100-1-1
1115	38-39	-0.204556261226	brain100-1-1
1115	40-41	-0.150208883538	brain100-1-1
1115	42-43	0.0277434870789	brain100-1-1
1115	44-45	-0.184475605718	brain100-1-1
1115	46-47	-0.266824452029	brain100-1-1
1115	48-49	0.0317944841461	brain100-1-1
1115	50-51	-0.0573834408403	brain100-1-1
1115	52-53	-0.0619630272231	brain100-1-1
1115	54-55	0.0804786251278	brain100-1-1
1115	56-57	-0.15598244797	brain100-1-1
1115	58-59	-0.0416176094258	brain100-1-1
1115	60-61	-0.0357370536613	brain100-1-1
1115	62-63	-0.0114174360774	brain100-1-1
1115	64-65	-0.0129580741854	brain100-1-1
1115	66-67	-0.118875121055	brain100-1-1
1115	68-69	-0.0722297952515	brain100-1-1
1115	70-71	0.19105812274	brain100-1-1
1115	72-73	0.11137518064	brain100-1-1
1115	74-75	0.0994569185079	brain100-1-1
1115	76-77	-0.13346950736	brain100-1-1
1115	78-79	-0.0434954666391	brain100-1-1
1115	80-81	-0.106235795882	brain100-1-1
1115	82-83	0.0148869970741	brain100-1-1
1115	84-85	0.100525113284	brain100-1-1
1115	86-87	0.0613678715433	brain100-1-1
1115	88-89	-0.103182863002	brain100-1-1
1115	90-91	0.00687654197346	brain100-1-1
1115	92-93	0.0663616893619	brain100-1-1
1115	94-95	0.230751777682	brain100-1-1
1115	96-97	0.133611204054	brain100-1-1
1115	98-99	0.169878466482	brain100-1-1
1115	100	-0.204494447142	brain100-1-1
1116	1	-0.00621568826577	brain100-1-1
1116	2	0.260570312446	brain100-1-1
1116	3	0.0549923375564	brain100-1-1
1116	4	-0.382190253864	brain100-1-1
1116	5	0.0698976716072	brain100-1-1
1116	6	-0.0272914167095	brain100-1-1
1116	7	-0.113894483827	brain100-1-1
1116	8	-0.232683495827	brain100-1-1
1116	9	-0.152720189104	brain100-1-1
1116	10-11	-0.220741658322	brain100-1-1
1116	12-13	-0.127216523746	brain100-1-1
1116	14-15	-0.0569430396303	brain100-1-1
1116	16-17	-0.147144422494	brain100-1-1
1116	18-19	-0.0171924241369	brain100-1-1
1116	20-21	-0.118745271784	brain100-1-1
1116	22-23	-0.0362248388085	brain100-1-1
1116	24-25	0.0641555071316	brain100-1-1
1116	26-27	-0.1302356194	brain100-1-1
1116	28-29	-0.230043681473	brain100-1-1
1116	30-31	-0.202915638603	brain100-1-1
1116	32-33	-0.204247478565	brain100-1-1
1116	34-35	-0.0540382957433	brain100-1-1
1116	36-37	-0.180609564971	brain100-1-1
1116	38-39	-0.0465852467337	brain100-1-1
1116	40-41	-0.102382796582	brain100-1-1
1116	42-43	-0.131676802776	brain100-1-1
1116	44-45	0.0401620754417	brain100-1-1
1116	46-47	0.0447697508697	brain100-1-1
1116	48-49	-0.157006569872	brain100-1-1
1116	50-51	-0.196513875623	brain100-1-1
1116	52-53	0.0299410207529	brain100-1-1
1116	54-55	-0.25575325893	brain100-1-1
1116	56-57	-0.198011433477	brain100-1-1
1116	58-59	-0.214081377542	brain100-1-1
1116	60-61	-0.0852123160301	brain100-1-1
1116	62-63	-0.0206628133888	brain100-1-1
1116	64-65	-0.311201809461	brain100-1-1
1116	66-67	0.0503795373296	brain100-1-1
1116	68-69	-0.160739112022	brain100-1-1
1116	70-71	-0.0154636163905	brain100-1-1
1116	72-73	-0.0569593029116	brain100-1-1
1116	74-75	-0.21058448936	brain100-1-1
1116	76-77	-0.0819397167001	brain100-1-1
1116	78-79	-0.131000554144	brain100-1-1
1116	80-81	-0.157517847164	brain100-1-1
1116	82-83	-0.362402380215	brain100-1-1
1116	84-85	-0.0643100515513	brain100-1-1
1116	86-87	-0.18815593798	brain100-1-1
1116	88-89	-0.122230482049	brain100-1-1
1116	90-91	-0.115028219931	brain100-1-1
1116	92-93	-0.143162120162	brain100-1-1
1116	94-95	0.0283708253014	brain100-1-1
1116	96-97	-0.306864986422	brain100-1-1
1116	98-99	0.0480530696569	brain100-1-1
1116	100	-1.17116111381	brain100-1-1
1201	1	0.193784311734	brain100-1-1
1201	2	0.260570312446	brain100-1-1
1201	3	-0.145007662444	brain100-1-1
1201	4	0.217809746136	brain100-1-1
1201	5	0.276794223331	brain100-1-1
1201	6	0.0462718016813	brain100-1-1
1201	7	0.219438849506	brain100-1-1
1201	8	0.0339831708396	brain100-1-1
1201	9	0.0472798108958	brain100-1-1
1201	10-11	0.112591675011	brain100-1-1
1201	12-13	0.106116809587	brain100-1-1
1201	14-15	0.176390293703	brain100-1-1
1201	16-17	0.119522244173	brain100-1-1
1201	18-19	0.182807575863	brain100-1-1
1201	20-21	0.181254728216	brain100-1-1
1201	22-23	0.0304418278582	brain100-1-1
1201	24-25	0.0974888404649	brain100-1-1
1201	26-27	0.1697643806	brain100-1-1
1201	28-29	0.142370111631	brain100-1-1
1201	30-31	0.202831487834	brain100-1-1
1201	32-33	0.133683555917	brain100-1-1
1201	34-35	0.145961704257	brain100-1-1
1201	36-37	0.119390435029	brain100-1-1
1201	38-39	0.1867480866	brain100-1-1
1201	40-41	0.130950536752	brain100-1-1
1201	42-43	0.13498986389	brain100-1-1
1201	44-45	0.140162075442	brain100-1-1
1201	46-47	0.0114364175364	brain100-1-1
1201	48-49	0.209660096794	brain100-1-1
1201	50-51	0.203486124377	brain100-1-1
1201	52-53	0.198906537994	brain100-1-1
1201	54-55	0.0775800744032	brain100-1-1
1201	56-57	-0.0980114334773	brain100-1-1
1201	58-59	0.152585289125	brain100-1-1
1201	60-61	0.225132511556	brain100-1-1
1201	62-63	0.106594986283	brain100-1-1
1201	64-65	0.247911491032	brain100-1-1
1201	66-67	0.228950965901	brain100-1-1
1201	68-69	0.0892608879783	brain100-1-1
1201	70-71	0.0916792407523	brain100-1-1
1201	72-73	0.0554745595222	brain100-1-1
1201	74-75	0.0870345582594	brain100-1-1
1201	76-77	0.142928008168	brain100-1-1
1201	78-79	0.242218819075	brain100-1-1
1201	80-81	0.084240394594	brain100-1-1
1201	82-83	0.110125092312	brain100-1-1
1201	84-85	0.0290965418552	brain100-1-1
1201	86-87	0.180415490591	brain100-1-1
1201	88-89	0.063483803665	brain100-1-1
1201	90-91	-0.183599648503	brain100-1-1
1201	92-93	0.18540930841	brain100-1-1
1201	94-95	0.124524671455	brain100-1-1
1201	96-97	0.0456991161424	brain100-1-1
1201	98-99	0.189719736324	brain100-1-1
1201	100	0.095505552858	brain100-1-1
1202	1	-0.00621568826577	brain100-1-1
1202	2	-0.339429687554	brain100-1-1
1202	3	0.254992337556	brain100-1-1
1202	4	0.0178097461361	brain100-1-1
1202	5	0.0767942233313	brain100-1-1
1202	6	-0.0203948649854	brain100-1-1
1202	7	0.219438849506	brain100-1-1
1202	8	0.0339831708396	brain100-1-1
1202	9	0.0472798108958	brain100-1-1
1202	10-11	0.0792583416781	brain100-1-1
1202	12-13	0.106116809587	brain100-1-1
1202	14-15	0.109723627036	brain100-1-1
1202	16-17	0.0861889108393	brain100-1-1
1202	18-19	0.14947424253	brain100-1-1
1202	20-21	0.147921394882	brain100-1-1
1202	22-23	0.0971084945248	brain100-1-1
1202	24-25	0.0618566565569	brain100-1-1
1202	26-27	-0.196902286066	brain100-1-1
1202	28-29	-0.0909632217025	brain100-1-1
1202	30-31	0.0694981545007	brain100-1-1
1202	32-33	0.0670168892507	brain100-1-1
1202	34-35	-0.02070496241	brain100-1-1
1202	36-37	0.0860571016956	brain100-1-1
1202	38-39	0.120081419933	brain100-1-1
1202	40-41	0.0976172034183	brain100-1-1
1202	42-43	0.00165653055714	brain100-1-1
1202	44-45	-0.193171257892	brain100-1-1
1202	46-47	0.0447697508697	brain100-1-1
1202	48-49	0.076326763461	brain100-1-1
1202	50-51	0.13681945771	brain100-1-1
1202	52-53	0.065573204661	brain100-1-1
1202	54-55	0.0109134077365	brain100-1-1
1202	56-57	-0.131344766811	brain100-1-1
1202	58-59	-0.114081377542	brain100-1-1
1202	60-61	0.0917991782228	brain100-1-1
1202	62-63	0.04945212914	brain100-1-1
1202	64-65	0.0812448243653	brain100-1-1
1202	66-67	-0.071049034099	brain100-1-1
1202	68-69	0.0321180308355	brain100-1-1
1202	70-71	0.0345363836095	brain100-1-1
1202	72-73	-0.035001630954	brain100-1-1
1202	74-75	0.129891701117	brain100-1-1
1202	76-77	-0.00786564262599	brain100-1-1
1202	78-79	0.168144745001	brain100-1-1
1202	80-81	0.076100386454	brain100-1-1
1202	82-83	-0.046163063976	brain100-1-1
1202	84-85	-0.22584851309	brain100-1-1
1202	86-87	-0.10815593798	brain100-1-1
1202	88-89	-0.00889714871592	brain100-1-1
1202	90-91	-0.046694886598	brain100-1-1
1202	92-93	-0.0764954534952	brain100-1-1
1202	94-95	0.0283708253014	brain100-1-1
1202	96-97	-0.0278794791753	brain100-1-1
1202	98-99	0.132143978748	brain100-1-1
1202	100	0.141659399012	brain100-1-1
1203	1	0.193784311734	brain100-1-1
1203	2	-0.284884233009	brain100-1-1
1203	3	0.254992337556	brain100-1-1
1203	4	-0.0430598190813	brain100-1-1
1203	5	0.0159246581139	brain100-1-1
1203	6	-0.255177473681	brain100-1-1
1203	7	-0.215343759189	brain100-1-1
1203	8	-0.00659653930529	brain100-1-1
1203	9	-0.254169464467	brain100-1-1
1203	10-11	-0.125089484409	brain100-1-1
1203	12-13	-0.175042610703	brain100-1-1
1203	14-15	-0.171435793253	brain100-1-1
1203	16-17	-0.161637176117	brain100-1-1
1203	18-19	-0.208496771963	brain100-1-1
1203	20-21	0.0508199456069	brain100-1-1
1203	22-23	-0.0970944040259	brain100-1-1
1203	24-25	0.0771989853925	brain100-1-1
1203	26-27	0.0393295979917	brain100-1-1
1203	28-29	0.122080256558	brain100-1-1
1203	30-31	0.159353226964	brain100-1-1
1203	32-33	0.113393700845	brain100-1-1
1203	34-35	0.0367390428601	brain100-1-1
1203	36-37	0.0121440582174	brain100-1-1
1203	38-39	-0.0306432177482	brain100-1-1
1203	40-41	-0.0632523617991	brain100-1-1
1203	42-43	-0.0157347737907	brain100-1-1
1203	44-45	0.0329156986301	brain100-1-1
1203	46-47	-0.00595488681143	brain100-1-1
1203	48-49	-0.0946877292927	brain100-1-1
1203	50-51	0.116529602638	brain100-1-1
1203	52-53	-0.0184847663535	brain100-1-1
1203	54-55	0.0804786251278	brain100-1-1
1203	56-57	0.148365378117	brain100-1-1
1203	58-59	-0.172052392035	brain100-1-1
1203	60-61	0.0512194680778	brain100-1-1
1203	62-63	-0.0114174360774	brain100-1-1
1203	64-65	0.0305201866842	brain100-1-1
1203	66-67	0.0115596615532	brain100-1-1
1203	68-69	-0.0722297952515	brain100-1-1
1203	70-71	-0.0263331816079	brain100-1-1
1203	72-73	-0.062537862838	brain100-1-1
1203	74-75	-0.0309778641008	brain100-1-1
1203	76-77	-0.186829191155	brain100-1-1
1203	78-79	-0.0186507461423	brain100-1-1
1203	80-81	0.0531844939729	brain100-1-1
1203	82-83	-0.0118398992181	brain100-1-1
1203	84-85	-0.060965569946	brain100-1-1
1203	86-87	-0.157246847071	brain100-1-1
1203	88-89	0.141405881587	brain100-1-1
1203	90-91	0.056660091757	brain100-1-1
1203	92-93	-0.0288764058762	brain100-1-1
1203	94-95	0.183132730063	brain100-1-1
1203	96-97	0.133611204054	brain100-1-1
1203	98-99	-0.0602802636765	brain100-1-1
1203	100	0.045505552858	brain100-1-1
1204	1	-0.220008791714	brain100-1-1
1204	2	0.0605703124458	brain100-1-1
1204	3	-0.145007662444	brain100-1-1
1204	4	0.010913194412	brain100-1-1
1204	5	0.0767942233313	brain100-1-1
1204	6	-0.0139432520822	brain100-1-1
1204	7	-0.0472278171603	brain100-1-1
1204	8	-0.299350162494	brain100-1-1
1204	9	-0.464548146093	brain100-1-1
1204	10-11	-0.175580367999	brain100-1-1
1204	12-13	-0.0874315775095	brain100-1-1
1204	14-15	0.0150999711224	brain100-1-1
1204	16-17	0.0195222441727	brain100-1-1
1204	18-19	-0.172031133814	brain100-1-1
1204	20-21	-0.399390433075	brain100-1-1
1204	22-23	-0.129773225905	brain100-1-1
1204	24-25	-0.130468148782	brain100-1-1
1204	26-27	-0.263568952733	brain100-1-1
1204	28-29	-0.149027737832	brain100-1-1
1204	30-31	-0.197168512166	brain100-1-1
1204	32-33	-0.0996497774159	brain100-1-1
1204	34-35	-0.238984532302	brain100-1-1
1204	36-37	-0.205340747767	brain100-1-1
1204	38-39	-0.304649762863	brain100-1-1
1204	40-41	-0.192705377227	brain100-1-1
1204	42-43	-0.257483254389	brain100-1-1
1204	44-45	-0.115751903053	brain100-1-1
1204	46-47	-0.0466280985926	brain100-1-1
1204	48-49	-0.112920548367	brain100-1-1
1204	50-51	0.00563666201153	brain100-1-1
1204	52-53	-0.123674107167	brain100-1-1
1204	54-55	-0.0794091729086	brain100-1-1
1204	56-57	-0.313065196918	brain100-1-1
1204	58-59	-0.206776965232	brain100-1-1
1204	60-61	-0.0995986712396	brain100-1-1
1204	62-63	0.0827854624733	brain100-1-1
1204	64-65	-0.114454100366	brain100-1-1
1204	66-67	-0.222661937325	brain100-1-1
1204	68-69	-0.21949487239	brain100-1-1
1204	70-71	-0.198796949724	brain100-1-1
1204	72-73	-0.335001630954	brain100-1-1
1204	74-75	-0.108039333366	brain100-1-1
1204	76-77	0.0132071543089	brain100-1-1
1204	78-79	-0.00778118092486	brain100-1-1
1204	80-81	-0.196912679663	brain100-1-1
1204	82-83	0.0307600129471	brain100-1-1
1204	84-85	-0.0586120458533	brain100-1-1
1204	86-87	0.0595363697118	brain100-1-1
1204	88-89	0.0808464410277	brain100-1-1
1204	90-91	-0.213361553265	brain100-1-1
1204	92-93	-0.177944728858	brain100-1-1
1204	94-95	-0.0622088848435	brain100-1-1
1204	96-97	-0.0278794791753	brain100-1-1
1204	98-99	-0.0364707398669	brain100-1-1
1204	100	0.0849792370685	brain100-1-1
1205	1	-0.706215688266	brain100-1-1
1205	2	-0.0394296875542	brain100-1-1
1205	3	-0.0607971361278	brain100-1-1
1205	4	-0.0821902538639	brain100-1-1
1205	5	-0.0232057766687	brain100-1-1
1205	6	-0.0203948649854	brain100-1-1
1205	7	0.119438849506	brain100-1-1
1205	8	0.067316504173	brain100-1-1
1205	9	0.0806131442291	brain100-1-1
1205	10-11	0.129258341678	brain100-1-1
1205	12-13	0.072783476254	brain100-1-1
1205	14-15	0.0763902937031	brain100-1-1
1205	16-17	0.136188910839	brain100-1-1
1205	18-19	0.132807575863	brain100-1-1
1205	20-21	0.0312547282156	brain100-1-1
1205	22-23	0.113775161191	brain100-1-1
1205	24-25	0.0641555071316	brain100-1-1
1205	26-27	0.0697643806004	brain100-1-1
1205	28-29	0.159036778297	brain100-1-1
1205	30-31	0.152831487834	brain100-1-1
1205	32-33	0.150350222584	brain100-1-1
1205	34-35	0.162628370923	brain100-1-1
1205	36-37	0.0860571016956	brain100-1-1
1205	38-39	0.0367480865996	brain100-1-1
1205	40-41	0.0476172034183	brain100-1-1
1205	42-43	0.101656530557	brain100-1-1
1205	44-45	-0.0431712578916	brain100-1-1
1205	46-47	0.0614364175364	brain100-1-1
1205	48-49	0.0596600967943	brain100-1-1
1205	50-51	0.153486124377	brain100-1-1
1205	52-53	0.148906537994	brain100-1-1
1205	54-55	0.110913407737	brain100-1-1
1205	56-57	-0.064678100144	brain100-1-1
1205	58-59	-0.130748044208	brain100-1-1
1205	60-61	-0.0748674884439	brain100-1-1
1205	62-63	0.04945212914	brain100-1-1
1205	64-65	0.147911491032	brain100-1-1
1205	66-67	0.128950965901	brain100-1-1
1205	68-69	0.0321180308355	brain100-1-1
1205	70-71	-0.0154636163905	brain100-1-1
1205	72-73	-0.00166829762063	brain100-1-1
1205	74-75	-0.0201082988834	brain100-1-1
1205	76-77	0.114356579596	brain100-1-1
1205	78-79	0.192218819075	brain100-1-1
1205	80-81	0.0270975374511	brain100-1-1
1205	82-83	-0.0970177648307	brain100-1-1
1205	84-85	-0.0197756385959	brain100-1-1
1205	86-87	-0.0200857625419	brain100-1-1
1205	88-89	0.119874781109	brain100-1-1
1205	90-91	0.0227495578465	brain100-1-1
